Radionuclide	Sb-130
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-4
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	3.3E-1	7.0E-2	1.5E-1	5.2E-7	1.0E-5	1.2E-5
0.083333	1.1E-1	2.9E-2	5.0E-2	3.7E-7	5.9E-6	6.4E-6
0.125	3.9E-2	1.2E-2	1.7E-2	1.9E-7	2.8E-6	3.0E-6
0.25	1.6E-3	6.0E-4	6.9E-4	1.4E-8	2.0E-7	2.0E-7
0.375	6.9E-5	2.9E-5	2.8E-5	8.1E-10	1.1E-8	1.1E-8
0.5	2.9E-6	1.3E-6	1.2E-6	-	5.6E-10	5.4E-10
0.625	1.2E-7	5.8E-8	4.9E-8	-	-	-
0.75	5.0E-9	2.5E-9	2.0E-9	-	-	-
0.875	2.1E-10	1.1E-10	-	-	-	-
