Radionuclide	Br-80
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	9.3E-2	1.4E-2	4.9E-3
0.083333	8.7E-3	7.9E-4	1.7E-4
0.125	8.2E-4	5.1E-5	9.7E-6
0.25	6.8E-7	2.8E-8	7.1E-9
0.375	5.7E-10	-	-
