Radionuclide	Br-80
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	4.8E-2	6.2E-3	4.0E-3
0.083333	4.5E-3	3.6E-4	1.4E-4
0.125	4.3E-4	2.4E-5	6.6E-6
0.25	3.6E-7	1.4E-8	3.9E-9
0.375	3.0E-10	-	-
