Radionuclide	Br-80
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	7.3E-2	2.4E-2	9.6E-3
0.083333	6.9E-3	2.5E-3	8.6E-4
0.125	6.5E-4	2.5E-4	7.8E-5
0.25	5.4E-7	2.4E-7	6.2E-8
0.375	4.5E-10	2.2E-10	-
