Radionuclide	Br-80
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.8E-2	4.1E-3	1.7E-2
0.083333	2.7E-3	4.5E-4	1.6E-3
0.125	2.5E-4	4.7E-5	1.6E-4
0.25	2.1E-7	4.8E-8	1.3E-7
0.375	1.8E-10	-	1.1E-10
