Radionuclide	Pr-143
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	5.5E-2	1.8E-1	2.9E-1
0.083333	9.9E-1	-	-	5.2E-2	2.0E-1	3.4E-1
0.125	9.8E-1	-	-	5.1E-2	2.1E-1	3.5E-1
0.25	9.7E-1	-	-	5.2E-2	2.2E-1	3.7E-1
0.375	9.6E-1	-	-	5.2E-2	2.3E-1	3.8E-1
0.5	9.6E-1	-	-	5.1E-2	2.4E-1	3.9E-1
0.625	9.5E-1	-	-	4.9E-2	2.4E-1	4.0E-1
0.75	9.4E-1	-	-	4.7E-2	2.4E-1	4.1E-1
0.875	9.3E-1	-	-	4.5E-2	2.5E-1	4.1E-1
1	9.2E-1	1.7E-2	1.4E-2	4.2E-2	2.5E-1	4.2E-1
1.125	9.1E-1	-	-	3.9E-2	2.5E-1	4.2E-1
1.25	9.0E-1	-	-	3.6E-2	2.6E-1	4.2E-1
1.375	8.9E-1	-	-	3.3E-2	2.6E-1	4.2E-1
1.5	8.8E-1	-	-	3.1E-2	2.6E-1	4.3E-1
1.625	8.7E-1	-	-	2.8E-2	2.6E-1	4.3E-1
1.75	8.6E-1	-	-	2.6E-2	2.6E-1	4.3E-1
1.875	8.6E-1	-	-	2.3E-2	2.6E-1	4.3E-1
2	8.5E-1	2.6E-3	2.2E-2	2.1E-2	2.6E-1	4.3E-1
2.25	8.3E-1	-	-	1.7E-2	2.6E-1	4.3E-1
2.5	8.2E-1	-	-	1.4E-2	2.6E-1	4.2E-1
2.75	8.1E-1	-	-	1.2E-2	2.6E-1	4.2E-1
3	7.9E-1	1.5E-3	1.2E-2	9.9E-3	2.5E-1	4.2E-1
3.25	7.8E-1	-	-	8.4E-3	2.5E-1	4.1E-1
3.5	7.7E-1	-	-	7.2E-3	2.5E-1	4.1E-1
3.75	7.6E-1	-	-	6.3E-3	2.5E-1	4.1E-1
4	7.5E-1	1.1E-3	5.1E-3	5.5E-3	2.4E-1	4.0E-1
4.25	7.4E-1	-	-	4.9E-3	2.4E-1	4.0E-1
4.5	7.3E-1	-	-	4.5E-3	2.4E-1	3.9E-1
4.75	7.2E-1	-	-	4.1E-3	2.4E-1	3.9E-1
5	7.1E-1	8.4E-4	2.4E-3	3.8E-3	2.3E-1	3.8E-1
5.5	6.9E-1	-	-	3.4E-3	2.3E-1	3.7E-1
6	6.7E-1	6.9E-4	1.3E-3	3.1E-3	2.2E-1	3.6E-1
6.5	6.5E-1	-	-	2.9E-3	2.2E-1	3.5E-1
7	6.3E-1	5.8E-4	9.2E-4	2.8E-3	2.1E-1	3.4E-1
7.5	6.2E-1	-	-	2.6E-3	2.0E-1	3.4E-1
8	6.0E-1	5.0E-4	7.5E-4	2.5E-3	2.0E-1	3.3E-1
8.5	5.9E-1	-	-	2.5E-3	1.9E-1	3.2E-1
9	5.7E-1	4.3E-4	6.6E-4	2.4E-3	1.9E-1	3.1E-1
9.5	5.6E-1	-	-	2.3E-3	1.9E-1	3.0E-1
10	5.4E-1	3.7E-4	6.0E-4	2.2E-3	1.8E-1	2.9E-1
11	5.1E-1	3.2E-4	5.5E-4	2.1E-3	1.7E-1	2.8E-1
12	4.9E-1	2.7E-4	5.1E-4	2.0E-3	1.6E-1	2.6E-1
13	4.6E-1	2.4E-4	4.8E-4	1.8E-3	1.6E-1	2.5E-1
14	4.4E-1	2.0E-4	4.4E-4	1.7E-3	1.5E-1	2.4E-1
15	4.2E-1	1.8E-4	4.1E-4	1.6E-3	1.4E-1	2.3E-1
16	3.9E-1	1.5E-4	3.8E-4	1.5E-3	1.3E-1	2.1E-1
17	3.7E-1	1.3E-4	3.5E-4	1.4E-3	1.3E-1	2.0E-1
18	3.6E-1	1.1E-4	3.3E-4	1.4E-3	1.2E-1	1.9E-1
19	3.4E-1	9.8E-5	3.1E-4	1.3E-3	1.1E-1	1.8E-1
20	3.2E-1	8.5E-5	2.9E-4	1.2E-3	1.1E-1	1.7E-1
21	3.0E-1	7.3E-5	2.7E-4	1.1E-3	1.0E-1	1.6E-1
22	2.9E-1	6.4E-5	2.5E-4	1.1E-3	9.8E-2	1.6E-1
23	2.7E-1	5.5E-5	2.3E-4	1.0E-3	9.3E-2	1.5E-1
24	2.6E-1	4.8E-5	2.1E-4	9.5E-4	8.9E-2	1.4E-1
25	2.5E-1	4.1E-5	2.0E-4	9.0E-4	8.4E-2	1.3E-1
26	2.3E-1	3.6E-5	1.8E-4	8.4E-4	8.0E-2	1.3E-1
27	2.2E-1	3.1E-5	1.7E-4	8.0E-4	7.6E-2	1.2E-1
28	2.1E-1	2.7E-5	1.6E-4	7.5E-4	7.2E-2	1.1E-1
29	2.0E-1	2.4E-5	1.5E-4	7.1E-4	6.9E-2	1.1E-1
30	1.9E-1	2.1E-5	1.4E-4	6.7E-4	6.5E-2	1.0E-1
31	1.8E-1	1.8E-5	1.3E-4	6.3E-4	6.2E-2	9.7E-2
32	1.7E-1	1.6E-5	1.2E-4	5.9E-4	5.9E-2	9.2E-2
33	1.6E-1	1.4E-5	1.1E-4	5.6E-4	5.6E-2	8.8E-2
34	1.5E-1	1.2E-5	1.0E-4	5.3E-4	5.3E-2	8.3E-2
35	1.5E-1	1.1E-5	9.6E-5	5.0E-4	5.1E-2	7.9E-2
36	1.4E-1	9.5E-6	9.0E-5	4.7E-4	4.8E-2	7.5E-2
37	1.3E-1	8.4E-6	8.3E-5	4.4E-4	4.6E-2	7.1E-2
38	1.3E-1	7.4E-6	7.8E-5	4.2E-4	4.4E-2	6.8E-2
39	1.2E-1	6.6E-6	7.2E-5	3.9E-4	4.1E-2	6.4E-2
40	1.1E-1	5.9E-6	6.7E-5	3.7E-4	3.9E-2	6.1E-2
41	1.1E-1	5.2E-6	6.3E-5	3.5E-4	3.7E-2	5.8E-2
42	1.0E-1	4.7E-6	5.8E-5	3.3E-4	3.6E-2	5.5E-2
43	9.7E-2	4.2E-6	5.4E-5	3.1E-4	3.4E-2	5.2E-2
44	9.2E-2	3.8E-6	5.1E-5	3.0E-4	3.2E-2	4.9E-2
