Radionuclide	Ba-124
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.2E-2	4.7E-3	1.0E-2	2.8E-6
0.083333	4.8E-4	1.2E-4	2.1E-4	1.3E-7
0.125	1.1E-5	3.2E-6	4.8E-6	4.7E-9
0.25	1.3E-10	-	-	-
