Radionuclide	As-70
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	3.5E-1	-	1.3E-1	1.7E-2	7.3E-6	9.8E-6
0.083333	1.5E-1	-	6.4E-2	7.3E-3	8.3E-6	1.1E-5
0.125	6.9E-2	-	3.1E-2	3.1E-3	6.3E-6	8.0E-6
0.25	6.2E-3	-	3.5E-3	2.7E-4	1.2E-6	1.5E-6
0.375	5.6E-4	-	3.6E-4	2.4E-5	1.5E-7	1.8E-7
0.5	5.1E-5	-	3.6E-5	2.2E-6	1.7E-8	2.0E-8
0.625	4.6E-6	-	3.5E-6	2.1E-7	1.8E-9	2.0E-9
0.75	4.1E-7	-	3.3E-7	1.9E-8	1.7E-10	1.9E-10
0.875	3.7E-8	-	3.0E-8	1.8E-9	-	-
1	3.3E-9	4.8E-10	2.7E-9	1.6E-10	-	-
1.125	2.9E-10	-	2.5E-10	-	-	-
