Radionuclide	Ni-63
Route of Intake	Ingestion
Material	Nickel oxide, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	2.6E-6	3.0E-6
0.083333	1.0E+0	-	-	1.0E+0	7.7E-6	7.6E-6
0.125	1.0E+0	-	-	1.0E+0	1.3E-5	1.1E-5
0.25	1.0E+0	-	-	1.0E+0	2.7E-5	1.5E-5
0.375	9.9E-1	-	-	9.9E-1	3.3E-5	1.5E-5
0.5	9.7E-1	-	-	9.7E-1	3.5E-5	1.3E-5
0.625	9.4E-1	-	-	9.4E-1	3.4E-5	1.2E-5
0.75	9.0E-1	-	-	9.0E-1	3.2E-5	1.0E-5
0.875	8.4E-1	-	-	8.4E-1	3.0E-5	9.4E-6
1	7.8E-1	1.9E-4	2.1E-1	7.8E-1	2.8E-5	8.6E-6
1.125	7.2E-1	-	-	7.2E-1	2.6E-5	8.0E-6
1.25	6.6E-1	-	-	6.6E-1	2.4E-5	7.5E-6
1.375	5.9E-1	-	-	5.9E-1	2.2E-5	7.1E-6
1.5	5.3E-1	-	-	5.3E-1	2.0E-5	6.7E-6
1.625	4.7E-1	-	-	4.7E-1	1.9E-5	6.4E-6
1.75	4.1E-1	-	-	4.1E-1	1.7E-5	6.2E-6
1.875	3.6E-1	-	-	3.6E-1	1.6E-5	5.9E-6
2	3.1E-1	7.1E-5	4.7E-1	3.1E-1	1.5E-5	5.7E-6
2.25	2.3E-1	-	-	2.3E-1	1.3E-5	5.3E-6
2.5	1.7E-1	-	-	1.7E-1	1.1E-5	5.0E-6
2.75	1.2E-1	-	-	1.2E-1	9.4E-6	4.8E-6
3	8.7E-2	3.5E-5	2.3E-1	8.7E-2	8.2E-6	4.6E-6
3.25	6.1E-2	-	-	6.1E-2	7.1E-6	4.4E-6
3.5	4.3E-2	-	-	4.2E-2	6.2E-6	4.2E-6
3.75	2.9E-2	-	-	2.9E-2	5.5E-6	4.1E-6
4	2.0E-2	1.8E-5	6.7E-2	2.0E-2	4.8E-6	4.0E-6
4.25	1.4E-2	-	-	1.4E-2	4.3E-6	3.9E-6
4.5	9.3E-3	-	-	9.2E-3	3.8E-6	3.8E-6
4.75	6.3E-3	-	-	6.2E-3	3.4E-6	3.7E-6
5	4.2E-3	9.1E-6	1.6E-2	4.1E-3	3.1E-6	3.6E-6
5.5	1.9E-3	-	-	1.8E-3	2.6E-6	3.5E-6
6	9.1E-4	4.8E-6	3.3E-3	7.9E-4	2.2E-6	3.5E-6
6.5	4.5E-4	-	-	3.4E-4	2.0E-6	3.4E-6
7	2.6E-4	2.6E-6	6.5E-4	1.5E-4	1.8E-6	3.3E-6
7.5	1.7E-4	-	-	6.3E-5	1.7E-6	3.3E-6
8	1.4E-4	1.5E-6	1.2E-4	2.8E-5	1.6E-6	3.3E-6
8.5	1.2E-4	-	-	1.3E-5	1.5E-6	3.2E-6
9	1.1E-4	9.0E-7	2.1E-5	6.7E-6	1.4E-6	3.2E-6
9.5	1.1E-4	-	-	4.1E-6	1.4E-6	3.2E-6
10	1.1E-4	5.9E-7	3.7E-6	3.0E-6	1.4E-6	3.2E-6
11	1.1E-4	4.2E-7	6.8E-7	2.3E-6	1.3E-6	3.2E-6
12	1.1E-4	3.2E-7	1.5E-7	2.2E-6	1.3E-6	3.1E-6
13	1.1E-4	2.6E-7	5.3E-8	2.1E-6	1.3E-6	3.1E-6
14	1.1E-4	2.2E-7	3.1E-8	2.1E-6	1.2E-6	3.1E-6
15	1.1E-4	2.0E-7	2.3E-8	2.1E-6	1.2E-6	3.1E-6
16	1.1E-4	1.8E-7	2.0E-8	2.1E-6	1.2E-6	3.1E-6
17	1.1E-4	1.7E-7	1.7E-8	2.1E-6	1.2E-6	3.1E-6
18	1.1E-4	1.6E-7	1.6E-8	2.1E-6	1.2E-6	3.1E-6
19	1.1E-4	1.5E-7	1.5E-8	2.1E-6	1.2E-6	3.1E-6
20	1.1E-4	1.4E-7	1.4E-8	2.1E-6	1.2E-6	3.1E-6
21	1.1E-4	1.4E-7	1.3E-8	2.1E-6	1.2E-6	3.0E-6
22	1.1E-4	1.3E-7	1.3E-8	2.1E-6	1.2E-6	3.0E-6
23	1.1E-4	1.3E-7	1.2E-8	2.1E-6	1.2E-6	3.0E-6
24	1.1E-4	1.3E-7	1.2E-8	2.0E-6	1.2E-6	3.0E-6
25	1.1E-4	1.3E-7	1.2E-8	2.0E-6	1.2E-6	3.0E-6
26	1.1E-4	1.3E-7	1.2E-8	2.0E-6	1.2E-6	3.0E-6
27	1.1E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
28	1.1E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
29	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
30	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
31	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
32	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
33	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
34	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
35	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
36	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
37	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
38	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
39	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
40	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
41	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
42	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	3.0E-6
43	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	2.9E-6
44	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	2.9E-6
45	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	2.9E-6
46	1.0E-4	1.2E-7	1.1E-8	2.0E-6	1.2E-6	2.9E-6
47	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
48	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
49	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
50	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
51	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
52	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
53	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
54	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
55	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
56	1.0E-4	1.2E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
57	1.0E-4	1.1E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
58	1.0E-4	1.1E-7	1.0E-8	2.0E-6	1.2E-6	2.9E-6
59	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
60	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
61	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
62	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
63	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
64	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
65	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
66	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
67	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.9E-6
68	1.0E-4	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
69	9.9E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
70	9.9E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
71	9.9E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
72	9.9E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
73	9.9E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
74	9.9E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
75	9.9E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
76	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
77	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
78	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
79	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
80	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
81	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
82	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
83	9.8E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
84	9.7E-5	1.1E-7	1.0E-8	1.9E-6	1.2E-6	2.8E-6
85	9.7E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
86	9.7E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
87	9.7E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
88	9.7E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
89	9.7E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
90	9.7E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
91	9.6E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
92	9.6E-5	1.1E-7	9.9E-9	1.9E-6	1.2E-6	2.8E-6
93	9.6E-5	1.1E-7	9.8E-9	1.9E-6	1.2E-6	2.8E-6
94	9.6E-5	1.1E-7	9.8E-9	1.9E-6	1.2E-6	2.7E-6
95	9.6E-5	1.1E-7	9.8E-9	1.9E-6	1.2E-6	2.7E-6
96	9.6E-5	1.1E-7	9.8E-9	1.9E-6	1.2E-6	2.7E-6
97	9.6E-5	1.1E-7	9.8E-9	1.8E-6	1.2E-6	2.7E-6
98	9.6E-5	1.1E-7	9.8E-9	1.8E-6	1.2E-6	2.7E-6
99	9.5E-5	1.1E-7	9.8E-9	1.8E-6	1.2E-6	2.7E-6
100	9.5E-5	1.1E-7	9.7E-9	1.8E-6	1.2E-6	2.7E-6
110	9.4E-5	1.1E-7	9.6E-9	1.8E-6	1.2E-6	2.7E-6
120	9.3E-5	1.1E-7	9.5E-9	1.8E-6	1.2E-6	2.7E-6
130	9.2E-5	1.0E-7	9.4E-9	1.8E-6	1.2E-6	2.6E-6
140	9.0E-5	1.0E-7	9.2E-9	1.7E-6	1.2E-6	2.6E-6
150	8.9E-5	1.0E-7	9.1E-9	1.7E-6	1.2E-6	2.5E-6
160	8.8E-5	1.0E-7	9.0E-9	1.7E-6	1.2E-6	2.5E-6
170	8.7E-5	9.8E-8	8.9E-9	1.7E-6	1.2E-6	2.5E-6
